Student_ID,Student_Name,Gender,Age,Department,Year,City,Study_Hours_Per_Day,Attendance_Percentage,Assignment_Score,Internal_Marks,Sleep_Hours,Screen_Time_Hours,Commute_Time_Minutes,Previous_GPA,Extracurricular_Hours,Internet_Access,Internet_Quality,Hostel,Scholarship,Study_Method,Stress_Level,Fees_Paid,Enrollment_Date,Last_Exam_Date,Internship,Projects_Completed,Final_Score,Grade,Pass_Fail,Placement_Status,Starting_Salary_LPA,Library_Books_Issued
100853,Aditya Khan,Female,21.0,Data Science,3rd Year,Pune,0.5,74.63,61.75,71.83,5.41,4.52,70.2,7.66,4.66,No,Average,No,No,Coaching,2.03,Yes,2023-12-30,2024-03-22,No,4,60.81,B,Pass,Not Placed,,8
101495,Kabir Shetty,Female,20.0,Information Technology,2nd Year,Bangalore,8.93,71.48,64.61,57.0,7.59,7.63,47.7,6.38,2.17,Yes,Good,Yes,No,Online,6.79,No,2021-09-15,2022-02-24,Yes,3,70.35,A,Pass,Not Placed,,8
106456,Reyansh Verma,Male,21.0,Electronics,Final Year,Kolkata,4.99,80.95,66.08,85.66,4.71,1.96,30.8,7.83,5.88,No,Poor,No,No,Self Study,5.58,No,2022-05-15,2022-09-18,Yes,2,72.14,A,Pass,Placed,4.42,6
104247,Aditya Reddy,Female,19.0,Computer Science,Final Year,Mysore,6.0,35.61,55.47,63.96,9.52,3.08,5.0,5.8,0.86,Yes,Poor,No,No,Self Study,3.02,Yes,2025-07-10,2026-03-13,No,0,73.43,A,Pass,Looking for Job,,17
104163,Vivek Khan,Male,22.0,Computer Science,1st Year,Pune,5.14,88.11,60.34,66.61,6.94,7.21,9.0,6.83,4.43,Yes,Average,Yes,No,Self Study,7.76,Yes,2023-02-12,2023-09-20,Yes,7,69.83,B,Pass,Placed,5.67,14
101806,Neha Iyer,Female,20.0,Mechanical,2nd Year,Pune,5.15,62.76,24.61,,5.12,5.08,34.1,7.68,2.38,Yes,Good,No,No,Self Study,4.88,Yes,2024-09-07,2025-03-18,No,2,44.62,D,Pass,Looking for Job,,6
103959,Kabir Kapoor,Male,20.0,information technology,2nd Year,Hyderabad,4.42,92.14,41.21,57.15,5.59,3.66,40.7,8.41,1.14,Yes,Excellent,Yes,Yes,Online,4.25,Yes,2021-07-13,2022-03-13,No,2,60.74,B,Pass,Looking for Job,,4
104787,Reyansh Gupta,Female,25.0,Information Technology,1st Year,Delhi,5.38,76.99,44.31,68.72,4.81,6.18,43.1,5.01,2.4,Yes,Average,Yes,Yes,Classroom,5.93,Yes,2024-01-10,2024-05-17,No,0,74.22,A,Pass,Not Placed,,11
109317,Riya Sharma,Female,23.0,information technology,3rd Year,Coimbatore,4.72,82.9,70.89,74.1,7.52,7.29,82.5,6.2,2.8,Yes,Average,Yes,No,Self Study,6.44,Yes,2022-06-27,2023-02-19,Yes,2,73.86,A,Pass,Looking for Job,,3
100189,Isha Verma,Female,23.0,Electronics,Final Year,Pune,2.53,73.18,80.88,90.93,8.14,8.2,52.2,7.76,1.89,Yes,Good,No,No,Classroom,4.93,Yes,2021-06-03,2021-10-05,Yes,4,70.96,A,Pass,Placed,5.27,12
101124,Neha Reddy,Male,21.0,Commerce,Final Year,coimbatore,1.54,59.21,90.66,86.45,6.66,1.71,60.2,4.98,3.5,Yes,Average,Yes,No,Self Study,4.31,No,2023-03-29,2023-08-09,Yes,3,67.54,B,Pass,Looking for Job,,7
110978,Meera Malhotra,Female,19.0,Information Technology,3rd Year,Mysore,6.98,77.82,68.57,63.25,6.03,3.56,36.5,7.02,4.41,Yes,Poor,Yes,No,Mixed,5.46,Yes,2024-06-14,2025-02-14,Yes,3,75.97,A,Pass,Placed,4.36,7
110724,Aisha Das,Female,19.0,Information Technology,2nd Year,Pune,4.35,81.12,63.3,83.58,4.11,5.04,42.7,7.64,5.19,Yes,Good,No,No,Self Study,4.58,Yes,2023-02-18,2023-06-05,No,2,74.09,A,Pass,Looking for Job,,9
106217,Priya Malhotra,Female,25.0,Data Science,2nd Year,Bangalore,1.47,65.83,100.0,46.93,4.55,5.55,73.4,8.0,2.27,Yes,Average,Yes,No,Coaching,6.8,Yes,2025-02-18,2025-08-04,Yes,0,53.51,C,Pass,Higher Studies,,8
101595,Vivaan Verma,Male,18.0,Information Technology,3rd Year,Hyderabad,2.79,69.98,82.08,67.58,6.84,4.96,50.5,7.44,1.6,Yes,Excellent,No,No,Coaching,3.09,Yes,2023-11-16,2024-03-21,Yes,2,75.64,A,Pass,Placed,3.66,9
110362,Arjun Kapoor,Male,17.0,Mechanical,Final Year,Kochi,5.12,79.59,39.23,47.17,,3.96,61.7,7.36,3.72,Yes,Good,Yes,No,Mixed,3.9,Yes,2021-09-18,2022-01-07,Yes,2,61.2,B,Pass,Placed,4.97,6
100501,Riya Joshi,Female,24.0,Computer Science,2nd Year,Hyderabad,2.67,88.52,82.83,60.0,6.11,6.57,5.0,7.59,1.18,Yes,Good,No,No,self study,2.82,Yes,2022-09-11,2023-01-07,No,2,74.33,A,Pass,Not Placed,,7
102443,Aarav Reddy,Female,21.0,Electronics,3rd Year,Hyderabad,6.18,75.8,66.39,47.93,5.77,3.31,57.6,7.27,2.01,Yes,Good,No,No,Classroom,4.49,Yes,2022-12-31,2023-09-17,Yes,1,85.47,A+,Pass,Placed,3.31,5
105837,Rahul Patel,Female,25.0,Commerce,Final Year,Mysore,6.35,86.11,74.79,58.9,5.39,5.79,61.0,3.5,2.27,Yes,Excellent,No,No,Coaching ,5.61,Yes,2024-07-17,2024-11-08,Yes,3,72.83,A,Pass,Looking for Job,,8
111612,Riya Iyer,Male,19.0,Mechanical,3rd Year,Mumbai,2.85,75.21,69.98,73.56,7.0,1.0,78.6,7.38,4.55,Yes,Good,No,No,self-study,2.66,Yes,2022-01-10,2022-07-15,Yes,6,64.76,B,Pass,Not Placed,,14
107050,Arjun Verma,Female,25.0,Computer Science,Final Year,Hyderabad,5.69,79.64,94.9,72.77,4.43,2.84,34.0,8.43,6.57,Yes,Good,No,No,Self Study,7.41,Yes,2024-02-10,2024-06-12,No,0,76.08,A,Pass,Not Placed,,5
100591,Aman Joshi,Other,25.0,Data Science,3rd Year,Hyderabad,6.39,80.27,62.83,74.48,5.39,4.3,50.0,6.53,4.72,Yes,Average,Yes,Yes,Coaching,5.3,Yes,2023-09-21,2024-03-03,No,1,74.19,A,Pass,Placed,3.96,8
108538,Pooja Nair,Male,21.0,Computer Science,3rd Year,Mumbai,7.29,93.72,75.01,48.03,7.28,5.02,23.6,7.06,2.83,Yes,Average,No,Yes,Coaching,3.58,Yes,2023-04-14,2023-10-01,Yes,4,77.64,A,Pass,Placed,7.63,2
103929,Reyansh Khan,Female,17.0,Commerce,3rd Year,Bangalore,7.95,74.68,73.73,74.14,8.3,7.98,24.7,6.36,4.26,Yes,Average,No,No,Self Study,8.01,Yes,2023-11-25,2024-08-19,No,1,71.77,A,Pass,Not Placed,,8
103523,Riya Joshi,Male,22.0,Data Science,1st Year,Delhi,3.17,72.87,100.0,80.34,6.56,3.86,5.0,5.32,2.21,Yes,Good,No,No,Online,4.84,Yes,2023-07-18,2024-02-27,Yes,1,64.22,B,Pass,Placed,3.59,9
103791,Vivaan Sharma,Male,19.0,Information Technology,1st Year,BANGALORE,8.67,78.55,76.71,53.21,8.98,6.36,44.1,7.72,2.0,Yes,Excellent,Yes,Yes,Classroom,4.75,Yes,2025-03-22,2025-07-15,No,2,79.3,A,Pass,Placed,3.65,5
102076,Rahul Shetty,Male,21.0,Computer Science,2nd Year,Kolkata,6.52,83.12,100.0,86.37,6.82,6.9,85.1,7.81,2.16,Yes,Good,Yes,No,Mixed,5.05,Yes,2023-11-11,2024-07-02,Yes,5,100.0,A+,Pass,Placed,2.4,8
106148,Diya Kapoor,Male,23.0,Information Technology,3rd Year,Mumbai,2.66,79.57,79.4,75.96,8.08,9.37,66.2,9.79,1.56,Yes,Average,Yes,No,Self Study,4.87,No,2022-04-12,2022-08-23,Yes,3,63.31,B,Pass,Placed,2.55,6
107707,Riya Singh,Female ,24.0,Information Technology,1st Year,Bangalore,4.24,56.58,86.18,72.79,,6.03,61.0,7.43,6.61,Yes,Excellent,Yes,No,Mixed,5.19,Yes,2023-07-07,2023-12-21,No,1,66.33,B,Pass,Placed,5.53,11
104677,Ishaan Kapoor,Female,17.0,COMMERCE,1st Year,Kolkata,0.87,100.0,82.47,47.29,5.96,5.57,61.0,7.5,2.29,Yes,Average,No,Yes,Classroom,2.42,Yes,10/02/2023,2024/04/14,Yes,2,61.17,B,Pass,Placed,4.37,13
100778,Vivaan Singh,Female,19.0,data science,2nd Year,Hyderabad,5.44,75.62,79.7,74.21,9.12,9.36,47.1,8.13,3.2,No,Excellent,No,No,Classroom,5.61,Yes,2022-10-18,2023-03-01,No,3,78.82,A,Pass,Higher Studies,,13
111482,Arjun Joshi,Male,19.0,Computer Science,1st Year,Delhi,6.74,60.31,69.49,53.89,6.71,3.64,75.8,6.17,4.53,Yes,Good,Yes,No,Online,2.64,Yes,2024-04-26,2024-07-17,No,2,75.49,A,Pass,Placed,5.47,12
102184,Kabir Joshi,Female,24.0,Information Technology,3rd Year,Coimbatore,1.55,76.05,61.73,61.8,7.88,7.86,60.6,7.93,2.55,Yes,Average,No,No,Self Study,4.54,Yes,2024-07-04,2025-02-09,Yes,2,59.24,C,Pass,Not Placed,,15
101195,Nisha Patel,Female,22.0,Information Technology,3rd Year, Chennai,3.68,63.1,78.3,69.75,5.86,6.11,41.8,5.77,4.09,Yes,Excellent,Yes,No,Online,3.55,Yes,2023-02-26,2023-09-17,No,2,65.73,B,Pass,Looking for Job,,11
108293,Nisha Joshi,Male,21.0,Computer Science,1st Year,Delhi,2.6,88.42,96.88,100.0,6.51,6.45,50.6,6.66,4.16,Yes,Good,No,Yes,Classroom,5.9,Yes,2024-02-05,2024-10-31,No,3,71.74,A,Pass,Looking for Job,,11
111743,Meera Nair,Female,22.0,Computer Science,Final Year,Delhi,3.17,97.1,83.71,57.59,8.42,4.86,73.5,8.16,4.33,Yes,Poor,No,No,Online,2.68,Yes,2022-04-05,2022-09-23,Yes,0,75.51,A,Pass,Higher Studies,,5
108862,Meera Malhotra,Male ,19.0,Mechanical,3rd Year,Delhi,7.23,80.67,58.08,69.26,5.21,6.66,5.0,8.97,0.0,Yes,Excellent,No,No,Classroom,6.44,Yes,2022-12-27,2023-04-21,No,1,78.47,A,Pass,Higher Studies,,11
102997,Isha Nair,Male,22.0,Computer Science,1st Year,Delhi,2.78,61.87,57.46,89.91,5.89,3.74,78.7,7.73,0.81,Yes,Excellent,Yes,Yes,Self Study,8.62,Yes,2022-01-10,2022-07-21,No,3,64.75,B,Pass,Not Placed,,11
111711,Aditya Gupta,Male,18.0,Computer Science,3rd Year,Chennai,4.35,100.0,52.52,,6.89,1.0,5.0,6.21,0.34,Yes,Poor,Yes,Yes,Self Study,4.56,Yes,2025-01-23,2025-08-26,Yes,5,75.3,A,Pass,Higher Studies,,9
111968,Kavya Reddy,Female,18.0,Information Technology,3rd Year,Kolkata,5.01,89.77,53.13,47.4,6.29,7.48,71.1,8.28,1.57,Yes,Excellent,Yes,No,Mixed,6.4,No,2023-07-14,2024-03-23,No,3,65.06,B,Pass,Not Placed,,7
101114,Karan Shetty,Female,25.0,Computer Science,Final Year,Mumbai,8.17,66.84,44.1,71.83,8.69,6.24,72.5,8.8,5.74,Yes,Good,No,No,Mixed,4.4,Yes,2023-09-03,2024-01-24,No,2,71.05,A,Pass,Not Placed,,8
104696,Ishaan Khan,Female,21.0,Computer Science,2nd Year,Mysore,10.02,89.25,97.97,75.2,5.34,4.44,51.8,7.1,4.33,Yes,Excellent,No,No,Self Study,4.62,Yes,2021-08-26,2022-01-10,Yes,0,98.58,A+,Pass,Placed,5.28,7
103147,Vivek Iyer,Male,23.0,Electronics,2nd Year,Kolkata,4.63,65.76,46.51,64.2,5.0,3.22,17.8,7.22,5.21,Yes,Good,No,No,Classroom,4.78,Yes,2021-09-28,2022-02-15,Yes,1,59.08,C,Pass,Not Placed,,8
104514,Aarav Singh,Male,19.0,Commerce,3rd Year,Bangalore,7.41,88.26,45.15,60.59,6.39,4.53,73.2,7.3,1.42,Yes,Excellent,No,No,Self Study,7.43,No,2022-05-17,2022-10-04,No,2,70.83,A,Pass,Looking for Job,,7
103099,Ishaan Nair,Female,25.0,Information Technology,1st Year,Mumbai,6.16,65.97,85.9,75.71,6.85,6.61,39.3,8.11,2.26,Yes,Good,Yes,No,Online,6.23,Yes,2023-06-09,2024-02-09,No,2,75.39,A,Pass,Higher Studies,,5
110224,Isha Shetty,Female,24.0,Data Science,3rd Year,Pune,3.81,79.3,,54.36,5.76,2.39,62.7,6.85,4.29,Yes,Poor,No,Yes,Classroom,3.41,Yes,2024-04-10,2024-09-25,Yes,1,59.11,C,Pass,Higher Studies,,3
103353,Riya Joshi,Male,25.0,Information Technology,3rd Year,Chennai,7.4,79.94,52.0,63.89,7.17,7.13,68.1,6.15,6.22,No,Average,No,No,self study,6.01,Yes,2024-12-04,2025-03-18,No,2,71.9,A,Pass,Placed,5.37,7
104238,Vivaan Kapoor,Male,21.0,Business Administration,2nd Year,Bangalore,6.25,100.0,90.44,70.09,5.67,3.59,72.6,8.7,3.38,Yes,Good,No,No,Coaching,4.1,Yes,2024-07-21,2025-01-06,Yes,1,81.39,A+,Pass,Looking for Job,,8
107212,Ananya Verma,Male,20.0,Data Science,3rd Year,Mumbai,8.5,74.72,80.89,77.21,8.61,6.26,50.9,7.77,4.05,Yes, Average,Yes,Yes,Online,5.07,Yes,2022-04-29,2023-01-16,No,1,78.86,A,Pass,Looking for Job,,6
100566,Aditya Khan,Female,18.0,Information Technology,3rd Year,Chennai,11.24,62.48,45.54,71.74,5.96,1.0,55.1,8.23,0.21,Yes,Good,No,Yes,Online,4.09,Yes,2022-10-30,2023-03-07,Yes,1,85.38,A+,Pass,Not Placed,,7
106128,Pooja Rao,Female,20.0,commerce,Final Year,Kochi,6.25,66.2,80.12,43.82,5.43,4.05,15.7,6.9,1.97,Yes,Excellent,Yes,No,Mixed,5.56,Yes,2024-07-20,2024-11-01,No,5,79.69,A,Pass,Looking for Job,,8
101804,Aditya Verma, Male,19.0,Data Science,3rd Year,Coimbatore,4.35,77.18,66.86,45.95,6.32,8.25,71.2,8.01,1.21,Yes,Excellent,No,No,Classroom,7.67,Yes,2022-03-04,2022-08-10,Yes,4,46.51,D,Pass,Placed,4.59,7
105419,Priya Rao,Male,23.0,Mechanical,2nd Year,Mumbai,6.77,84.63,24.65,79.51,8.25,4.55,35.7,7.44,1.51,Yes,Good,No,No,Mixed,1.75,Yes,2023-02-22,2023-10-31,Yes,0,70.6,A,Pass,Not Placed,,6
110799,Ananya Nair,Female,23.0,Computer Science,2nd Year,Chennai,4.58,66.2,,58.31,6.01,4.04,41.3,8.33,3.91,Yes,Excellent,Yes,No,Coaching,4.31,Yes,2025-03-31,2025-08-23,No,1,79.28,A,Pass,Looking for Job,,11
101643,Neha Kapoor,Male,18.0,Computer Science,1st Year,Mysore,10.97,69.8,85.31,45.29,7.29,5.79,30.1,7.43,3.8,No,GOOD,Yes,Yes,Classroom,7.54,Yes,2024-09-26,2025-06-10,No,1,82.92,A+,Pass,Not Placed,,4
102391,Aman Singh,Female,24.0,Mechanical,1st Year,Mysore,5.86,90.48,86.42,61.72,8.17,6.37,49.2,5.74,4.43,Yes,Poor,Yes,No,classroom,2.13,Yes,2023-10-30,2024-05-14,No,4,79.49,A,Pass,Looking for Job,,12
103874,Vivaan Patel,Female,17.0,Commerce,Final Year,Bangalore,4.19,72.27,92.39,75.43,8.37,2.44,47.7,5.91,3.44,Yes,Excellent,Yes,No,Classroom,3.22,Yes,2025-07-04,2026-03-07,Yes,4,75.58,A,Pass,Placed,,9
108110,Ishaan Verma,Female,19.0,Data Science,3rd Year,Kochi,5.31,73.53,93.73,83.68,6.38,6.56,71.5,9.54,0.07,Yes,Excellent,Yes,No,Self Study,7.45,Yes,2023-02-17,2023-06-24,No,2,83.2,A+,Pass,Higher Studies,,4
108769,Reyansh Khan,Male,22.0,Commerce,1st Year,Coimbatore,6.08,90.73,61.93,81.28,5.14,5.25,29.5,6.58,4.02,Yes, Excellent,No,No,mixed,5.58,Yes,2023-08-03,2023-11-20,Yes,1,72.18,A,Pass,Looking for Job,,7
100047,Arjun Gupta,Female,18.0,Mechanical,3rd Year,Mysore,5.96,84.66,42.28,66.62,6.43,5.37,45.9,9.04,1.68,Yes,Good,No,Yes,mixed,3.82,Yes,2024-02-04,2024-06-20,Yes,0,76.44,A,Pass,Not Placed,,11
101150,Aman Malhotra,Male,21.0,Computer Science,1st Year,Pune,6.5,96.59,44.53,82.29,6.08,4.73,74.6,7.98,5.84,Yes,Good,Yes,Yes,classroom,5.31,Yes,25/12/2024,2025/07/17,Yes,0,69.13,B,Pass,Not Placed,,7
110087,Aditya Reddy,Female,23.0,Electronics ,2nd Year,Mysore,4.07,78.91,70.21,85.49,5.41,7.98,55.8,7.3,4.36,Yes,Good,No,Yes,Self Study,5.94,Yes,2024-01-14,2024-09-05,Yes,0,73.91,A,Pass,Placed,3.29,9
107947,Aditya Iyer,Male,18.0,Information Technology,2nd Year,Coimbatore,2.3,80.46,52.52,83.51,6.55,2.94,36.5,7.74,3.67,Yes,Poor,No,Yes,Self Study,4.19,Yes,2021-10-15,2022-02-03,Yes,3,56.8,C,Pass,Not Placed,,7
100766,Nisha Gupta,Female,22.0,Electronics,Final Year,Delhi,2.75,79.37,62.52,71.26,5.51,4.1,61.1,8.41,3.06,Yes,Average,Yes,No,Mixed,3.77,No,2024-06-09,2024-12-31,No,4,70.25,A,Pass,Not Placed,,7
111188,Aarav Mehta,Male,24.0,Computer Science,3rd Year,Coimbatore,5.3,82.41,66.05,68.24,7.5,6.23,25.9,9.07,1.22,Yes,Average,No,No,Self Study,4.24,Yes,2021-06-08,2021-11-21,Yes,4,95.36,A+,Pass,Not Placed,,9
109713,Karan Malhotra,Female,,Information Technology,2nd Year,Bangalore,3.97,80.74,71.19,61.82,6.29,6.36,22.3,5.78,1.77,Yes,Good,Yes,No,Self Study,5.47,No,2025-01-09,2025-06-15,No,2,73.23,A,Pass,Placed,5.89,6
101567,Ananya Shetty,Male,19.0,Computer Science,2nd Year,Chennai,5.82,63.2,50.88,45.73,8.41,1.89,87.4,9.32,0.0,Yes,Good,No,No,Mixed,5.91,Yes,2022-05-30,2022-09-22,Yes,1,75.33,A,Pass,Not Placed,,6
109365,Rohan Iyer,Female,18.0,Electronics,1st Year,Bangalore,5.36,59.96,76.16,77.56,5.57,4.82,35.7,5.9,4.53,Yes,Good,No,No,Classroom,5.22,Yes,2021-06-04,2021-11-26,Yes,1,67.84,B,Pass,Placed,3.01,11
107137,Riya Shetty,Male,17.0,Information Technology,2nd Year,Pune,4.56,58.65,65.72,56.96,7.0,5.52,61.5,5.92,2.16,Yes,Average,No,No,Online,2.89,No,2025-03-17,2025-07-26,Yes,4,50.37,C,Pass,Placed,6.81,4
111146,Aisha Khan,,21.0,Commerce,2nd Year,Bangalore,2.43,60.13,90.95,92.64,7.57,6.02,75.8,6.73,4.66,Yes,Excellent,Yes,No,Self Study,6.64,Yes,2025-03-26,2025-07-22,Yes,7,79.49,A,Pass,Looking for Job,,7
111901,Neha Malhotra,Female,22.0,Commerce,1st Year,Delhi,8.14,70.44,68.47,64.25,6.27,4.6,14.1,6.18,4.36,No,Excellent,Yes,No,Mixed,5.29,Yes,2023-01-03,2023-08-15,Yes,3,69.35,B,Pass,Placed,5.9,7
107407,Ananya Das,Female,22.0,Data Science,Final Year,Delhi,6.08,86.85,49.16,,6.57,7.75,5.0,5.77,4.44,Yes,Excellent,No,No,Coaching,5.66,No,2023-04-25,2023-11-09,No,5,54.21,C,Pass,Looking for Job,,8
110593,Riya Nair,Female,20.0,Computer Science,1st Year,Coimbatore,9.21,85.42,60.86,84.41,5.37,3.75,87.8,8.88,5.48,Yes,Average,No,No,Mixed,5.47,Yes,2024-05-07,2024-10-23,No,3,81.18,A+,Pass,Not Placed,,10
107776,Aditya Nair,Female,19.0,Electronics,Final Year,Bangalore,3.85,74.38,62.77,81.08,7.36,7.04,84.5,6.51,0.0,Yes,Good,Yes,No,Classroom,7.38,Yes,2021-12-23,2022-05-29,No,2,65.36,B,Pass,Higher Studies,,4
104707,Vivaan Patel,Male,20.0,Business Administration,Final Year,Mysore,7.77,78.66,95.99,60.34,8.17,4.16,66.2,6.53,0.51,Yes,Good,No,Yes,Classroom,4.66,Yes,2023-06-21,2024-01-04,No,3,92.52,A+,Pass,Looking for Job,,10
101012,Ishaan Sharma,Male,20.0,Data Science,3rd Year,Coimbatore,5.44,81.34,83.59,78.43,6.31,3.14,43.7,7.41,0.18,Yes,Good,Yes,No,Classroom,7.05,Yes,2021-09-24,2022-05-07,No,1,80.15,A+,Pass,Not Placed,,8
108618,Arjun Iyer,Female,19.0,Data Science,3rd Year,Kolkata,5.6,80.34,79.67,60.62,6.83,6.28,39.3,6.31,4.59,Yes,Average,Yes,No,Mixed,5.69,Yes,2024-09-28,2025-05-07,No,2,70.75,A,Pass,Not Placed,,8
106779,Reyansh Das,Male,19.0,Electronics,1st Year,Kochi,0.98,77.51,67.73,92.95,7.46,6.75,45.7,6.82,6.18,Yes,Good,Yes,Yes,ONLINE,4.87,Yes,2025-06-24,2026-02-24,Yes,3,70.37,A,Pass,Not Placed,,10
107223,Riya Iyer,,18.0,Commerce,Final Year,Mysore,6.68,82.38,67.28,38.88,8.04,6.63,17.7,6.07,0.0,Yes,Average,Yes,No,Mixed,4.22,No,2023-03-04,2023-09-17,No,4,76.02,A,Pass,Placed,5.02,11
106144,Arjun Kapoor,Female,22.0,Commerce,3rd Year,Mumbai,4.4,93.02,68.93,55.14,6.85,5.48,75.6,7.57,0.72,Yes,Good,No,Yes,Mixed,5.39,No,2025-01-23,2025-09-04,Yes,1,72.56,A,Pass,Not Placed,,6
104925,Isha Rao,Male,25.0,Commerce,2nd Year,Mumbai,8.05,62.24,77.37,72.62,6.29,5.82,94.1,7.94,2.64,Yes,Average,No,No,Online,4.22,Yes,2023-02-10,2023-05-09,Yes,2,86.02,A+,Pass,Higher Studies,,5
108476,Neha Singh,Male,21.0,Data Science,2nd Year,Kolkata,7.88,90.82,65.74,66.48,8.2,4.44,6.2,6.97,3.75,Yes,Average,No,Yes,Self Study,2.16,Yes,2022-10-14,2023-06-11,No,3,88.25,A+,Pass,Placed,4.83,7
109517,Isha Sharma,Female,19.0,Information Technology,2nd Year,Hyderabad,4.34,81.1,81.08,81.36,6.32,3.96,70.8,7.89,5.34,No,Good,No,No,Mixed,5.73,Yes,2021-08-27,2022-04-08,No,3,72.3,A,Pass,Looking for Job,,5
111994,Karan Khan,Female,22.0,Information Technology,3rd Year,Delhi,9.23,90.52,72.44,70.27,6.7,4.43,96.1,6.85,0.0,Yes,Good,Yes,No,Online,6.03,Yes,2023-07-08,2023-10-07,Yes,3,77.8,A,Pass,Higher Studies,,7
105965,Ananya Patel,Female,25.0,Computer Science,3rd Year,Bangalore,10.1,100.0,76.51,66.34,6.07,7.1,34.0,6.42,5.12,Yes,Good,No,Yes,Classroom,6.3,Yes,2023-04-25,2023-11-08,Yes,2,84.77,A+,Pass,Placed,4.29,3
110319,Diya Gupta,Male,17.0,Data Science,3rd Year,Pune,3.14,73.35,89.57,33.19,7.52,2.79,58.2,7.22,5.02,Yes,Average,Yes,No,Self Study,7.02,Yes,2022-11-08,2023-05-29,No,1,71.61,A,Pass,Placed,6.05,7
106537,Karan Rao,Female,22.0,Data Science ,3rd Year,Pune,4.75,71.23,63.62,58.59,5.12,8.35,30.8,6.34,1.02,Yes, Average,No,No,Mixed,3.7,Yes,2022-11-29,2023-06-29,Yes,2,61.4,B,Pass,Placed,2.4,6
110423,Ananya Singh,Male,24.0,Information Technology,1st Year,Pune,4.87,76.79,46.69,40.83,7.72,4.71,5.0,8.88,1.83,No,Poor,Yes,No,Online,1.0,Yes,2025-07-05,2025-10-01,No,4,50.31,C,Pass,Placed,2.4,3
106640,Meera Khan,Other,21.0,Data Science,2nd Year,Delhi,3.41,77.32,79.25,69.36,8.8,6.34,90.1,6.85,2.58,Yes, Average,No,Yes,Classroom,3.22,Yes,2025-04-12,2025-11-18,Yes,2,68.4,B,Pass,Looking for Job,,6
111550,Ishaan Mehta,Other,18.0,,1st Year,Mumbai,5.6,64.59,72.76,58.28,8.92,2.76,62.4,6.53,1.15,Yes,Good,Yes,No,Classroom,2.46,Yes,2021-07-17,2021-12-24,Yes,4,75.68,A,Pass,Placed,7.1,10
101346,Karan Khan, Female,22.0,Electronics,1st Year,Pune,8.45,70.95,58.46,98.87,6.35,6.37,14.5,5.41,1.93,Yes,EXCELLENT,No,No,Classroom,3.76,Yes,2023-02-18,2023-08-30,Yes,2,87.02,A+,Pass,Not Placed,,7
101445,Aarav Mehta,Female,22.0,Information Technology,2nd Year,kolkata,4.02,96.22,80.9,61.82,6.74,3.7,27.0,6.07,3.23,Yes,Excellent,Yes,No,Self Study,5.52,Yes,2023-04-03,2023-11-14,Yes,4,77.54,A,Pass,Looking for Job,,5
105422,Sneha Das,Female,18.0,Business Administration,Final Year,Bangalore,5.86,96.1,96.2,81.74,5.45,5.66,76.9,7.57,4.84,Yes,Good,Yes,Yes,Mixed,3.82,Yes,2021-11-15,2022-08-19,No,2,84.41,A+,Pass,Looking for Job,,8
104897,Aman Gupta,Female,,Electronics,Final Year,Hyderabad,7.48,89.87,75.0,60.1,4.89,3.91,42.0,6.15,4.93,Yes,Excellent,No,No,Online,8.08,Yes,2024-07-31,2025-02-01,Yes,1,60.07,B,Pass,Placed,5.5,8
106197,Aarav Das,Male,19.0,Electronics ,3rd Year,Pune,6.59,75.09,100.0,62.95,7.51,3.4,37.6,5.29,4.15,Yes,Good,Yes,No,Self Study,1.28,Yes,2022-01-02,2022-09-01,Yes,1,78.04,A,Pass,Placed,5.63,9
100081,Diya Verma,Male,23.0,Computer Science,2nd Year,Mysore,8.69,79.39,71.43,85.61,7.99,6.96,70.5,6.67,3.58,Yes,,No,No,Coaching,5.67,Yes,2025-05-02,2026-01-23,No,3,96.35,A+,Pass,Higher Studies,,7
106019,Kabir Kapoor,Female,20.0,Computer Science,Final Year,Bangalore,4.46,75.68,63.44,46.73,6.93,7.75,5.0,6.79,2.97,Yes,Good,No,No,Self Study,3.31,Yes,2023-10-02,2024-04-15,Yes,2,62.9,B,Pass,Not Placed,,8
109416,Rohan Khan,Female,19.0,Information Technology,2nd Year,Coimbatore,2.06,67.16,43.72,77.52,6.79,5.39,13.9,6.9,0.0,Yes,,Yes,No,Mixed,2.82,Yes,30/03/2025,2025/09/13,No,3,50.6,C,Pass,Placed,6.63,11
100336,Reyansh Sharma,Female,18.0,Business Administration,Final Year,Kochi,4.91,74.92,55.28,41.51,6.48,6.61,56.1,7.12,4.07,Yes,Average,No,No,Classroom,4.35,Yes,2022-08-18,2023-03-11,No,1,59.79,C,Pass,Higher Studies,,6
103046,Ishaan Joshi,Male,23.0,Data Science,1st Year,Mysore,7.82,71.48,63.61,66.57,6.65,6.47,7.3,8.94,2.73,No,Average,No,No,Self Study,5.32,Yes,2022-10-07,2023-03-30,Yes,2,72.49,A,Pass,Higher Studies,,9
106340,Ananya Singh,Female,18.0,Computer Science,2nd Year,Coimbatore,7.54,80.44,57.03,96.9,6.3,7.61,56.6,6.68,1.4,Yes, Excellent,No,Yes,self-study,5.29,No,2023-01-22,2023-04-15,Yes,2,78.24,A,Pass,Higher Studies,,5
